provincia,departamento,sector,ambito,matricula_total,tasa_repitencia,tasa_sobreedad,ratio_alumnos_seccion,tasa_abandono,abandono_alto,prop_electricidad,prop_equip_establecimiento,prop_equip_biblioteca,prop_internet_estatal,prop_conexion_aulas,prop_sin_cooperadora,prop_laboratorio,prop_biblioteca
Buenos Aires,PELLEGRINI,Estatal,Rural,231.0,0.09956709956709957,0.22510822510822512,33.0,0.0,0,1.0,0.40740740740740744,0.12500000000000003,0.6666666666666666,1.0,0.2222222222222222,0.3333333333333333,0.4444444444444444
Buenos Aires,PERGAMINO,Estatal,Rural,1637.0,0.08368967623701894,0.15455100794135615,20.209876543209877,0.1260239445494644,0,1.0,0.3660130718954248,0.11274509803921569,0.6470588235294118,0.8823529411764706,0.35294117647058826,0.2549019607843137,0.49019607843137253
Buenos Aires,PERGAMINO,Estatal,Urbano,13052.0,0.12174379405455103,0.23751149249157216,22.42611683848797,0.1105786951713969,0,1.0,0.5136815920398009,0.13805970149253732,0.7611940298507462,0.7761194029850746,0.16417910447761194,0.19402985074626866,0.8208955223880597
Buenos Aires,PERGAMINO,Privado,Rural,772.0,0.07383419689119171,0.17357512953367876,20.31578947368421,0.5095541401273885,0,1.0,0.5,0.15,0.0,0.8,0.2,0.4,0.8
Buenos Aires,PERGAMINO,Privado,Urbano,5097.0,0.011967824210319796,0.028055719050421816,30.89090909090909,0.0199880071956825,0,1.0,0.6067708333333334,0.1953125,0.0,0.71875,1.0,0.53125,0.625
Buenos Aires,PILA,Estatal,Rural,88.0,0.03409090909090909,0.03409090909090909,88.0,0.0,0,1.0,0.4222222222222222,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.13333333333333333,0.5333333333333333
Buenos Aires,PILA,Estatal,Urbano,763.0,0.039318479685452164,0.11926605504587157,21.8,0.0,0,1.0,0.3819444444444444,0.1875,0.75,0.75,0.5833333333333334,0.25,0.8333333333333334
Buenos Aires,PILAR,Estatal,Urbano,58692.0,0.05840659715123015,0.14789068356845908,31.103338632750397,0.2776942533208341,0,1.0,0.4089285714285715,0.14285714285714288,0.65,0.40714285714285714,0.07142857142857142,0.17142857142857143,0.8285714285714286
Buenos Aires,PILAR,Privado,Urbano,34018.0,0.0070844846845787525,0.018431418660709038,25.44353029169783,0.0059722885809842,0,1.0,0.5882642998027614,0.18121301775147927,0.0,0.8284023668639053,0.9704142011834319,0.6449704142011834,0.5621301775147929
Buenos Aires,PINAMAR,Estatal,Urbano,7047.0,0.04072655030509437,0.15183766141620547,26.896946564885496,0.2542372881355932,0,1.0,0.49666666666666676,0.16,0.64,0.96,0.04,0.48,0.92
Buenos Aires,PINAMAR,Privado,Urbano,872.0,0.0,0.0,21.26829268292683,0.2389486260454002,0,0.7777777777777778,0.35185185185185186,0.06944444444444445,0.0,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.4444444444444444
Buenos Aires,PRESIDENTE PERON,Estatal,Urbano,19026.0,0.045569221065909805,0.15578681803847366,33.32049036777583,0.0155617802676626,0,1.0,0.3958333333333333,0.11363636363636362,0.8636363636363636,0.5454545454545454,0.20454545454545456,0.13636363636363635,0.7954545454545454
Buenos Aires,PRESIDENTE PERON,Privado,Urbano,5401.0,0.007406035919274209,0.03591927420847991,31.584795321637426,0.0,0,1.0,0.5499999999999999,0.049999999999999996,0.0,0.7333333333333333,1.0,0.4,0.3333333333333333
Buenos Aires,PUAN,Estatal,Rural,579.0,0.013816925734024179,0.05872193436960276,15.64864864864865,0.0,0,1.0,0.49107142857142855,0.11607142857142856,0.5714285714285714,0.8571428571428571,0.07142857142857142,0.21428571428571427,0.75
